sample-id,soil-collection-id,location,sublocation,latitude,longitude,soil-collection-date,dicty-pcr,dicty-sequence,dicty-species-id,dicty-haplotype,burkholderia-lepa-pcr,burkholderia-sequence-id
THA1653,bd4-h-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1654,bd4-h-3,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1655,bd4-f-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1656,bd4-f-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1657,bd4-f-3,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,yes,heterostelium_pallidum,1,0,NA
THA1658,bd4-f-4,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1659,bd4-f-5,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1660,bd4-e-1,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1661,bd4-e-2,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,yes,heterostelium_pallidum,2,0,NA
THA1662,bd4-e-3,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1663,bd4-e-4,benson_creek,benson_creek,34.936,-91.2413,7/8/20,1,yes,heterostelium_pallidum,2,0,NA
THA1664,wd1-a-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,dictyostelium_purpureum,2,0,NA
THA1665,wd1-a-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,cavenderia_aureostipes,1,0,NA
THA1666,wd1-a-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1667,wd1-b-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1668,wd1-b-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,cavenderia_aureostipes,NA,0,NA
THA1669,wd1-c-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1670,wd1-c-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,cavenderia_aureostipes,NA,1,herbaspirillum_sp_wkf16
THA1671,wd1-c-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1672,wd1-d-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1673,wd1-d-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,dictyostelium_purpureum,NA,0,NA
THA1674,wd1-d-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,cavenderia_aureostipes,1,0,NA
THA1675,wd1-d-4,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1676,wd1-e-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1677,wd1=e-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1678,wd1-e-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,cavenderia_aureostipes,NA,0,NA
THA1679,wd1-e-4,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1680,wd1-f-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,heterostelium_pallidum,1,0,NA
THA1681,wd1-f-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1682,wd1-f-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1683,wd1-f-4,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,heterostelium_pallidum,2,0,NA
THA1684,wd1-g-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,heterostelium_pallidum,1,0,NA
THA1685,wd1-g-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1686,wd1-h-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,heterostelium_pallidum,1,0,NA
THA1687,wd1-h-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,1,achromobacter_xylosoxidans
THA1688,wd1-a-4,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1689,wd1-a-5,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1690,wd1-a-6,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,dictyostelium_purpureum,2,0,NA
THA1691,wd1-b-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1692,wd1-b-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,cavenderia_aureostipes,1,0,NA
THA1693,wd2-a-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1694,wd2-a-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1695,wd2-a-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,heterostelium_pallidum,1,1,pandoraea_commovens
THA1696,wd2-a-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1697,wd2-b-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1698,wd2-b-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1699,wd2-b-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1700,wd2-b-4,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,heterostelium_pallidum,2,1,pandoraea_commovens
THA1701,wd2-c-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1702,wd2-c-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,polysphondylium_violaceum,NA,0,NA
THA1703,wd2-c-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1704,wd2-c-4,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,heterostelium_pallidum,2,0,NA
THA1705,wd2-d-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1706,wd2-d-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,0,NA
THA1707,wd2-d-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,heterostelium_pallidum,NA,1,NA
THA1708,wd2-d-4,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,heterostelium_pallidum,1,0,NA
THA1709,wd2-h-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1710,wd2-h-2,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1711,wd2-h-3,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1712,wd2-f-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1713,wd2-e-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,yes,dictyostelium_giganteum,NA,0,NA
THA1714,wd2-g-1,wattensaw_bayou,wattensaw_bayou,34.8544,-91.4707,7/8/20,1,no,dictyostelium_giganteum,NA,0,NA
THA1715,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_purpureum,NA,0,NA
THA1716,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1717,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,heterostelium_pallidum,NA,0,NA
THA1718,ll3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1719,ll3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1720,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1721,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_purpureum,NA,0,NA
THA1722,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1723,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,cavenderia_aureostipes,1,0,NA
THA1724,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1725,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1727,ll3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,polysphondylium_violaceum,NA,0,NA
THA1728,ll3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1729,ll3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1730,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,raperostelium_lacteum,NA,0,NA
THA1731,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1732,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1733,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,heterostelium_pallidum,NA,0,NA
THA1734,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,heterostelium_pallidum,2,0,NA
THA1735,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,polysphondylium_violaceum,1,0,NA
THA1736,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,polysphondylium_violaceum,NA,0,NA
THA1737,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1738,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,heterostelium_pallidum,1,0,NA
THA1739,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,polysphondylium_violaceum,NA,0,NA
THA1740,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,polysphondylium_violaceum,NA,0,NA
THA1741,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1742,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_purpureum,NA,0,NA
THA1743,l3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_purpureum,NA,0,NA
THA1744,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1745,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1746,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1747,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1748,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1749,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1750,h_,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_purpureum,3,0,NA
THA1751,ll2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1752,ll2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1753,ll2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1754,t2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,raperostelium_lacteum,NA,0,NA
THA1755,t2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1756,t2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1757,t2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1758,t2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1759,t2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1760,t2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1761,l2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1762,l2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,heterostelium_pallidum,NA,0,NA
THA1763,l2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1764,l2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1765,l2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1766,l2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,heterostelium_pallidum,2,0,NA
THA1767,l2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1768,ll1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_purpureum,NA,0,NA
THA1769,ll1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1770,ll1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1771,ll1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,heterostelium_pallidum,NA,0,NA
THA1772,ll1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1773,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1774,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1775,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1776,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1777,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1778,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1779,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1780,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1781,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1782,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,yes,dictyostelium_giganteum,NA,0,NA
THA1783,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1784,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1785,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1786,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,2/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1788,l1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1791,ll1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1792,ll1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1793,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1794,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1795,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1796,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1797,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1798,t1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1799,l2.4,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1800,l2.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1801,l2.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1802,t2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1803,t2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1804,l2.6,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1805,l2.6,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1806,h2.2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1807,h2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1808,h2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1809,h2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1810,t3.1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1811,t3.4,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1812,t3.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_giganteum,NA,0,NA
THA1813,l3.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1814,l3.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1815,l3.2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1816,ll3.4,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1817,h2.4,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1818,h2.4,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1819,h2.4,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1820,h2.4,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1821,h2.4,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_unclassified,NA,0,NA
THA1822,h2.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1823,h2.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1824,h2.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1825,h2.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1826,h2.3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_unclassified,NA,0,NA
THA1827,h2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1828,h2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_unclassified,NA,0,NA
THA1829,h2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1830,h2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1831,h2.1,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_mucoroides,NA,0,NA
THA1832,h2.2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1833,h2.2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_unclassified,NA,0,NA
THA1834,h2.2,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,yes,dictyostelium_mucoroides,NA,0,NA
THA1835,h2.5,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,5/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1836,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1837,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1838,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1839,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1840,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,heterostelium_pallidum,NA,0,NA
THA1841,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1842,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1843,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1844,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
THA1845,t3,woolly_hollow_state_park,woolly_hollow_state_park,35.286972,-92.285504,8/1/21,1,no,dictyostelium_giganteum,NA,0,NA
